index,Customer_ID,Name,Gender,Age,Salary,Join_Date,City,Email,Score
553,CUST1428,Neha,male,10.0,33725.0,2021-05-12 00:00:00,,invalid_email.com,7.98
554,CUST1853,Sara,female,44.0,33725.0,2022-01-28 00:00:00,Kolkata,user853@gmail.com,50.635
555,CUST1651,Neha,44,19.0,33725.0,2022-01-13 00:00:00,Mumbai,invalid_email.com,50.635
556,CUST1816,John,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,none,8.15
557,CUST1451,Aman,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,none,50.635
558,CUST1489,Ali,44,51.0,33725.0,2021-05-25 12:00:00,Kolkata,none,98.01
559,CUST1029,Sneha,male,44.0,5000.0,2021-05-12 00:00:00,Delhi,invalid_email.com,50.635
560,CUST1189,Priya,female,10.0,33725.0,2022-01-13 00:00:00,Kolkata,invalid_email.com,50.635
561,CUST1701,aman123,male,44.0,82420.0,2022-03-07 00:00:00,Hyd,user701@gmail.com,62.5
562,CUST1520,Ali,male,65.0,33725.0,2021-05-25 12:00:00,Mumbai,invalid_email.com,50.635
563,CUST1771,Sara,male,44.0,46136.0,2021-05-12 00:00:00,Hyd,user771@gmail.com,50.635
564,CUST1739,Neha,male,38.0,33725.0,2021-05-12 00:00:00,Bangalore,user739@gmail.com,50.635
565,CUST1141,John,male,47.0,5000.0,2021-05-25 12:00:00,Kolkata,invalid_email.com,50.635
566,CUST1920,Sneha,male,35.0,85810.0,2020-06-30 00:00:00,Kolkata,user920@gmail.com,50.635
567,CUST1070,Sara,male,10.0,39554.0,2021-05-12 00:00:00,Kolkata,none,50.635
568,CUST1615,John,female,10.0,94347.0,2021-05-25 12:00:00,Mumbai,user615@gmail.com,50.635
569,CUST1304,aman123,male,44.0,5000.0,2020-11-16 00:00:00,Kolkata,user304@gmail.com,50.635
570,CUST1130,Sara,male,44.0,90620.0,2021-05-12 00:00:00,,user130@gmail.com,50.635
571,CUST1776,Rahul,male,32.0,97021.0,2021-05-25 12:00:00,Kolkata,none,50.635
572,CUST1682,John,44,44.0,5000.0,2021-05-25 12:00:00,Kolkata,user682@gmail.com,50.635
573,CUST1132,John,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,none,50.635
574,CUST1099,aman123,male,44.0,33725.0,2021-05-25 12:00:00,Kolkata,user99@gmail.com,50.635
575,CUST1241,Sneha,female,10.0,69766.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,50.635
576,CUST1500,ali123,44,44.0,91331.0,2021-05-12 00:00:00,,none,50.635
577,CUST1968,Neha,male,44.0,5000.0,2022-01-13 00:00:00,Delhi,user968@gmail.com,50.635
578,CUST1552,Neha,female,44.0,33725.0,2021-05-12 00:00:00,Chennai,user552@gmail.com,50.635
579,CUST1420,Sara,male,65.0,97606.0,2021-05-12 00:00:00,Delhi,user420@gmail.com,50.635
581,CUST1808,Neha,female,10.0,5000.0,2021-05-25 12:00:00,Bangalore,invalid_email.com,17.61
582,CUST1603,Sneha,male,44.0,33725.0,2021-05-25 12:00:00,Mumbai,none,72.35
583,CUST1916,aman123,female,57.0,88345.0,2020-06-02 00:00:00,Delhi,invalid_email.com,19.42
584,CUST1612,John,female,44.0,40696.0,2022-01-13 00:00:00,Kolkata,none,50.635
585,CUST1841,Priya,male,10.0,33725.0,2020-07-16 00:00:00,,user841@gmail.com,50.635
586,CUST1464,Ali,male,10.0,33725.0,2021-05-25 12:00:00,Mumbai,none,88.95
587,CUST1389,Priya,male,39.0,33725.0,2022-01-13 00:00:00,Kolkata,user389@gmail.com,50.635
588,CUST1859,Sara,female,10.0,25177.0,2022-01-13 00:00:00,Chennai,user859@gmail.com,50.635
589,CUST1121,Rahul,male,10.0,33725.0,2022-01-13 00:00:00,Kolkata,invalid_email.com,50.635
591,CUST1222,Neha,female,44.0,33411.0,2021-05-25 12:00:00,Kolkata,user222@gmail.com,50.635
592,CUST1031,Priya,male,49.0,33725.0,2022-01-13 00:00:00,,user31@gmail.com,50.635
593,CUST1296,Ali,44,44.0,5000.0,2021-05-12 00:00:00,Kolkata,none,50.635
594,CUST1153,Ali,female,44.0,33725.0,2021-05-12 00:00:00,Delhi,invalid_email.com,50.635
595,CUST1207,sneha123,female,44.0,33725.0,2021-05-12 00:00:00,Bangalore,user207@gmail.com,50.635
596,CUST1943,Rahul,male,10.0,23958.0,2022-01-13 00:00:00,,none,67.41
597,CUST1166,Sara,44,44.0,36147.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,97.82
598,CUST1873,Priya,male,44.0,38939.0,2021-05-12 00:00:00,Mumbai,user873@gmail.com,50.635
599,CUST1706,Rahul,male,10.0,33725.0,2022-01-13 00:00:00,Bangalore,user706@gmail.com,98.35
600,CUST1266,aman123,male,44.0,33725.0,2020-09-29 00:00:00,,user266@gmail.com,50.635
601,CUST1913,Aman,male,44.0,33725.0,2021-05-12 00:00:00,Kolkata,user913@gmail.com,50.635
602,CUST1005,priya123,female,10.0,5000.0,2022-01-13 00:00:00,Kolkata,user5@gmail.com,50.635
603,CUST1474,Sneha,male,44.0,5000.0,2021-12-19 00:00:00,Hyd,user474@gmail.com,74.79
604,CUST1455,John,44,44.0,33725.0,2021-05-12 00:00:00,,user455@gmail.com,50.635
605,CUST1181,John,male,44.0,33725.0,2021-05-16 00:00:00,Mumbai,user181@gmail.com,6.21
606,CUST1398,Sara,female,44.0,90263.0,2022-01-13 00:00:00,Kolkata,user398@gmail.com,50.635
607,CUST1302,Sara,male,43.0,33725.0,2021-05-12 00:00:00,Kolkata,user302@gmail.com,50.635
608,CUST1386,Sneha,male,26.0,33725.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,50.635
609,CUST1134,Rahul,44,44.0,34608.0,2022-01-13 00:00:00,Kolkata,user134@gmail.com,50.635
610,CUST1259,Sara,male,40.0,59798.0,2020-05-05 00:00:00,Hyd,user259@gmail.com,50.635
611,CUST1136,Sara,44,44.0,33725.0,2020-04-29 00:00:00,Kolkata,none,50.635
612,CUST1288,Sara,male,44.0,5000.0,2022-01-13 00:00:00,Kolkata,user288@gmail.com,50.635
613,CUST1973,Sneha,male,10.0,92159.0,2022-01-13 00:00:00,,invalid_email.com,50.635
614,CUST1232,Rahul,male,44.0,33725.0,2021-05-12 00:00:00,,none,81.28
615,CUST1119,Rahul,male,44.0,33725.0,2021-05-25 12:00:00,Delhi,none,50.635
616,CUST1011,Ali,female,44.0,33725.0,2022-01-13 00:00:00,Bangalore,invalid_email.com,50.635
617,CUST1641,Sara,male,44.0,53812.0,2021-05-12 00:00:00,Bangalore,user641@gmail.com,50.635
618,CUST1556,John,male,65.0,33725.0,2022-01-13 00:00:00,Kolkata,user556@gmail.com,85.64
619,CUST1664,Ali,male,28.0,33725.0,2022-01-13 00:00:00,Hyd,user664@gmail.com,50.635
620,CUST1473,John,44,44.0,5000.0,2020-04-25 00:00:00,Kolkata,user473@gmail.com,18.46
621,CUST1508,Sneha,44,44.0,33725.0,2022-01-13 00:00:00,Mumbai,user508@gmail.com,50.635
622,CUST1863,Priya,female,44.0,73922.0,2021-05-25 12:00:00,Mumbai,invalid_email.com,50.635
623,CUST1316,Sara,male,20.0,5000.0,2022-01-13 00:00:00,Chennai,user316@gmail.com,50.635
624,CUST1729,Neha,female,44.0,5000.0,2021-05-25 12:00:00,Bangalore,user729@gmail.com,50.635
625,CUST1387,Sara,male,36.0,5000.0,2020-07-05 00:00:00,Kolkata,user387@gmail.com,52.19
626,CUST1670,Neha,female,44.0,33725.0,2021-05-25 12:00:00,Kolkata,user670@gmail.com,50.635
627,CUST1001,Rahul,male,44.0,88317.0,2022-02-06 00:00:00,Kolkata,user1@gmail.com,50.635
628,CUST1371,John,female,63.0,33725.0,2021-10-16 00:00:00,,invalid_email.com,50.635
629,CUST1479,Aman,44,44.0,85319.0,2021-05-25 12:00:00,Bangalore,user479@gmail.com,50.635
630,CUST1017,Priya,male,42.0,5000.0,2022-01-13 00:00:00,Mumbai,none,50.635
631,CUST1028,Sara,44,10.0,33725.0,2022-01-13 00:00:00,Chennai,none,50.635
632,CUST1565,Sara,male,36.0,32861.0,2022-01-13 00:00:00,,user565@gmail.com,50.635
633,CUST1363,Sara,male,65.0,33725.0,2022-01-13 00:00:00,,user363@gmail.com,50.635
634,CUST1656,Ali,male,44.0,33725.0,2021-05-25 12:00:00,,none,50.635
635,CUST1772,Priya,44,44.0,5000.0,2021-05-25 12:00:00,Delhi,user772@gmail.com,50.635
636,CUST1213,Sneha,44,54.0,33725.0,2021-05-12 00:00:00,Bangalore,none,50.635
637,CUST1753,Sneha,male,55.0,33725.0,2021-05-12 00:00:00,Delhi,user753@gmail.com,50.635
638,CUST1882,John,female,21.0,33725.0,2021-05-12 00:00:00,Bangalore,invalid_email.com,50.635
639,CUST1450,Aman,male,10.0,33725.0,2021-05-25 12:00:00,Delhi,user450@gmail.com,37.98
640,CUST1870,Rahul,female,24.0,33725.0,2021-06-24 00:00:00,Delhi,invalid_email.com,50.635
641,CUST1149,Ali,male,33.0,35155.0,2021-05-12 00:00:00,Bangalore,user149@gmail.com,50.635
642,CUST1294,Rahul,male,44.0,33725.0,2021-05-25 12:00:00,,user294@gmail.com,97.1
643,CUST1755,Ali,female,44.0,5000.0,2021-05-25 12:00:00,Hyd,invalid_email.com,50.635
644,CUST1767,Ali,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,none,6.11
645,CUST1937,Ali,female,44.0,85880.0,2022-05-08 00:00:00,Chennai,user937@gmail.com,50.635
646,CUST1234,Ali,female,44.0,33725.0,2022-08-20 00:00:00,Mumbai,none,44.8
647,CUST1208,aman123,male,49.0,5000.0,2021-05-25 12:00:00,,none,50.635
648,CUST1709,Neha,male,44.0,5000.0,2021-08-09 00:00:00,Kolkata,user709@gmail.com,64.99
649,CUST1073,Rahul,male,44.0,33725.0,2021-08-09 00:00:00,Mumbai,none,91.13
650,CUST1434,Sneha,male,42.0,33725.0,2022-01-13 00:00:00,Hyd,user434@gmail.com,50.635
651,CUST1041,Aman,male,60.0,40349.0,2021-05-12 00:00:00,,user41@gmail.com,50.635
652,CUST1205,Sara,male,65.0,29827.0,2021-10-05 00:00:00,Kolkata,none,50.635
653,CUST1131,Priya,male,44.0,33725.0,2021-07-14 00:00:00,Mumbai,user131@gmail.com,57.01
654,CUST1343,Aman,male,44.0,33725.0,2021-05-12 00:00:00,Chennai,invalid_email.com,76.8
655,CUST1435,Priya,female,44.0,57558.0,2021-05-25 12:00:00,,user435@gmail.com,50.635
656,CUST1272,John,male,44.0,33725.0,2021-05-25 12:00:00,Chennai,user272@gmail.com,50.635
658,CUST1972,john123,female,60.0,74707.0,2022-01-13 00:00:00,,none,50.635
659,CUST1360,Neha,female,44.0,5000.0,2022-01-13 00:00:00,Hyd,invalid_email.com,50.635
660,CUST1077,Aman,male,44.0,96178.0,2020-09-07 00:00:00,Hyd,none,50.635
661,CUST1859,Sara,female,10.0,25177.0,2022-01-13 00:00:00,Chennai,user859@gmail.com,50.635
662,CUST1811,Sneha,female,44.0,56201.0,2020-11-09 00:00:00,Chennai,invalid_email.com,50.635
663,CUST1007,Neha,female,10.0,25842.0,2020-11-09 00:00:00,Hyd,user7@gmail.com,50.635
664,CUST1166,Sara,44,44.0,36147.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,97.82
665,CUST1515,Rahul,female,44.0,33725.0,2021-05-25 12:00:00,Bangalore,invalid_email.com,50.635
666,CUST1299,Rahul,male,10.0,33725.0,2022-04-17 00:00:00,Kolkata,user299@gmail.com,50.635
667,CUST1938,John,female,10.0,33725.0,2021-05-25 12:00:00,,user938@gmail.com,50.635
668,CUST1045,Ali,male,44.0,33725.0,2021-05-25 12:00:00,Delhi,user45@gmail.com,50.635
669,CUST1495,Sara,male,44.0,33725.0,2021-05-25 12:00:00,Bangalore,user495@gmail.com,50.635
670,CUST1762,priya123,44,44.0,93269.0,2021-05-12 00:00:00,Mumbai,user762@gmail.com,50.635
671,CUST1640,John,male,44.0,76623.0,2021-05-12 00:00:00,Chennai,none,50.635
672,CUST1042,Rahul,female,44.0,33725.0,2021-05-12 00:00:00,Mumbai,user42@gmail.com,50.635
673,CUST1108,Neha,female,44.0,33725.0,2021-05-25 12:00:00,Delhi,none,50.635
674,CUST1159,Rahul,male,40.0,33725.0,2021-12-18 00:00:00,Hyd,user159@gmail.com,72.31
675,CUST1361,Rahul,male,44.0,33725.0,2022-01-13 00:00:00,Hyd,user361@gmail.com,50.635
676,CUST1941,rahul123,female,44.0,5000.0,2022-01-13 00:00:00,Bangalore,invalid_email.com,50.635
677,CUST1184,John,male,67.0,5000.0,2021-05-12 00:00:00,Delhi,invalid_email.com,50.635
678,CUST1442,Sneha,male,44.0,33725.0,2021-05-12 00:00:00,Chennai,invalid_email.com,88.52
679,CUST1951,Sara,female,39.0,5000.0,2021-04-10 00:00:00,Mumbai,none,50.635
680,CUST1313,Rahul,male,44.0,5000.0,2021-05-12 00:00:00,Delhi,user313@gmail.com,50.635
681,CUST1643,Sneha,male,50.0,33725.0,2022-09-19 00:00:00,Mumbai,user643@gmail.com,50.635
682,CUST1024,Sara,male,44.0,33725.0,2021-05-25 12:00:00,Hyd,user24@gmail.com,50.635
683,CUST1252,Aman,male,59.0,5000.0,2021-05-12 00:00:00,Hyd,user252@gmail.com,92.23
684,CUST1822,priya123,male,44.0,5000.0,2021-05-12 00:00:00,Bangalore,user822@gmail.com,18.56
685,CUST1698,Ali,male,52.0,24595.0,2021-05-12 00:00:00,,none,50.635
686,CUST1457,Aman,male,61.0,33725.0,2021-05-12 00:00:00,Hyd,user457@gmail.com,50.635
688,CUST1496,Priya,female,10.0,38636.0,2020-09-01 00:00:00,Kolkata,invalid_email.com,50.635
689,CUST1722,Sneha,female,44.0,72372.0,2021-05-12 00:00:00,Chennai,user722@gmail.com,50.635
690,CUST1649,Aman,male,44.0,27868.0,2021-05-12 00:00:00,,invalid_email.com,50.635
691,CUST1831,Aman,44,44.0,67541.0,2021-05-12 00:00:00,Kolkata,none,47.25
692,CUST1410,Sara,44,10.0,92502.0,2021-05-25 12:00:00,Chennai,invalid_email.com,50.635
693,CUST1101,Sara,female,10.0,41593.0,2022-01-13 00:00:00,Mumbai,user101@gmail.com,50.635
694,CUST1621,Priya,male,53.0,87287.0,2022-01-13 00:00:00,Mumbai,none,50.635
695,CUST1788,Sneha,female,18.0,33725.0,2021-05-25 12:00:00,Delhi,invalid_email.com,50.635
696,CUST1842,Aman,male,44.0,33725.0,2021-05-25 12:00:00,Delhi,user842@gmail.com,50.635
697,CUST1648,rahul123,female,44.0,38809.0,2021-05-25 12:00:00,Hyd,user648@gmail.com,27.51
698,CUST1156,Sara,male,44.0,5000.0,2022-01-13 00:00:00,Kolkata,none,50.635
699,CUST1837,Rahul,female,44.0,33725.0,2020-08-04 00:00:00,Kolkata,user837@gmail.com,50.635
700,CUST1845,Neha,male,60.0,33725.0,2022-01-13 00:00:00,Chennai,user845@gmail.com,50.635
701,CUST1900,Sara,44,44.0,33725.0,2021-04-24 00:00:00,Kolkata,user900@gmail.com,69.13
703,CUST1769,john123,female,10.0,33725.0,2021-05-25 12:00:00,,invalid_email.com,50.635
704,CUST1902,Priya,44,44.0,39986.0,2021-05-25 12:00:00,Kolkata,none,50.635
705,CUST1956,Rahul,male,21.0,34397.0,2021-05-12 00:00:00,,none,50.635
706,CUST1791,Sneha,male,41.0,33725.0,2021-06-09 00:00:00,Bangalore,user791@gmail.com,50.635
707,CUST1059,Neha,44,33.0,5000.0,2022-01-13 00:00:00,Kolkata,user59@gmail.com,50.635
708,CUST1545,Rahul,44,44.0,33725.0,2022-01-13 00:00:00,Chennai,invalid_email.com,50.635
709,CUST1421,Priya,male,44.0,33725.0,2022-01-13 00:00:00,Hyd,user421@gmail.com,50.635
710,CUST1353,Sara,44,44.0,77443.0,2020-03-30 00:00:00,Chennai,user353@gmail.com,50.635
711,CUST1538,Neha,female,10.0,5000.0,2021-05-25 12:00:00,Kolkata,user538@gmail.com,50.635
713,CUST1172,Priya,44,44.0,5000.0,2021-05-25 12:00:00,,user172@gmail.com,50.635
714,CUST1033,Neha,male,39.0,5000.0,2021-05-25 12:00:00,Kolkata,invalid_email.com,50.635
715,CUST1051,Aman,male,10.0,56117.0,2021-05-12 00:00:00,Mumbai,user51@gmail.com,50.635
716,CUST1834,Rahul,female,44.0,33725.0,2020-04-03 00:00:00,Delhi,user834@gmail.com,50.635
717,CUST1245,Sara,male,25.0,33725.0,2021-05-25 12:00:00,Bangalore,user245@gmail.com,84.54
718,CUST1981,John,44,42.0,33725.0,2021-05-25 12:00:00,Bangalore,none,50.635
719,CUST1492,Rahul,male,10.0,34090.0,2021-05-12 00:00:00,Kolkata,none,50.635
720,CUST1115,Sneha,male,64.0,33725.0,2022-01-13 00:00:00,Chennai,none,60.38
721,CUST1966,ali123,male,44.0,33725.0,2021-05-12 00:00:00,Delhi,user966@gmail.com,22.59
722,CUST1335,John,44,10.0,33725.0,2021-05-12 00:00:00,,invalid_email.com,91.96
723,CUST1758,Sneha,female,44.0,5000.0,2021-05-12 00:00:00,,none,56.71
724,CUST1228,Neha,male,10.0,33725.0,2021-05-09 00:00:00,Kolkata,user228@gmail.com,50.635
725,CUST1293,Neha,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,none,50.635
726,CUST1626,Priya,44,44.0,33725.0,2020-08-20 00:00:00,,none,50.635
727,CUST1579,Rahul,44,44.0,33725.0,2021-05-12 00:00:00,Chennai,user579@gmail.com,50.635
728,CUST1947,Sneha,male,44.0,5000.0,2021-05-25 12:00:00,Delhi,invalid_email.com,50.635
729,CUST1924,Ali,male,44.0,33725.0,2021-05-25 12:00:00,Hyd,user924@gmail.com,50.635
730,CUST1967,Sneha,female,44.0,25573.0,2021-05-25 12:00:00,Mumbai,user967@gmail.com,50.635
731,CUST1576,Sneha,female,40.0,33725.0,2021-05-25 12:00:00,Mumbai,user576@gmail.com,50.635
732,CUST1334,John,male,10.0,33725.0,2021-05-25 12:00:00,Hyd,user334@gmail.com,37.69
733,CUST1567,Aman,male,44.0,33725.0,2021-05-25 12:00:00,Bangalore,user567@gmail.com,50.635
734,CUST1219,Rahul,female,10.0,49368.0,2021-05-12 00:00:00,Mumbai,user219@gmail.com,27.07
735,CUST1854,John,male,44.0,33725.0,2021-05-25 12:00:00,,none,50.635
736,CUST1257,Aman,female,59.0,31738.0,2021-05-25 12:00:00,,user257@gmail.com,50.635
737,CUST1908,Ali,female,35.0,33725.0,2021-05-25 12:00:00,Delhi,none,26.64
738,CUST1328,John,male,65.0,5000.0,2021-01-09 00:00:00,,user328@gmail.com,50.635
739,CUST1652,Sneha,female,10.0,33725.0,2021-06-14 00:00:00,Kolkata,user652@gmail.com,44.12
740,CUST1672,Sara,female,68.0,33725.0,2021-05-12 00:00:00,Kolkata,user672@gmail.com,50.635
741,CUST1323,Sara,male,44.0,31046.0,2021-05-12 00:00:00,Mumbai,user323@gmail.com,50.635
742,CUST1392,Sneha,male,44.0,5000.0,2021-10-03 00:00:00,Kolkata,user392@gmail.com,50.635
743,CUST1068,Rahul,female,44.0,25093.0,2021-05-12 00:00:00,,user68@gmail.com,50.635
744,CUST1580,Rahul,male,44.0,27061.0,2021-05-12 00:00:00,Hyd,invalid_email.com,50.635
745,CUST1243,Neha,44,10.0,5000.0,2021-05-12 00:00:00,Kolkata,invalid_email.com,99.22
746,CUST1918,Rahul,female,44.0,33725.0,2021-05-25 12:00:00,,user918@gmail.com,50.635
747,CUST1418,Priya,male,34.0,5000.0,2021-05-25 12:00:00,Hyd,invalid_email.com,31.86
748,CUST1086,Aman,male,44.0,94893.0,2021-05-25 12:00:00,Kolkata,user86@gmail.com,50.635
749,CUST1624,Rahul,male,44.0,33725.0,2022-03-20 00:00:00,Bangalore,user624@gmail.com,50.635
751,CUST1135,Sara,female,44.0,5000.0,2022-03-20 00:00:00,Hyd,user135@gmail.com,50.635
752,CUST1912,Rahul,male,44.0,30169.0,2021-05-12 00:00:00,Mumbai,invalid_email.com,22.7
753,CUST1167,Neha,44,44.0,33725.0,2021-05-12 00:00:00,Mumbai,user167@gmail.com,50.635
754,CUST1635,Ali,female,44.0,33725.0,2022-01-13 00:00:00,Bangalore,invalid_email.com,78.45
755,CUST1397,Ali,female,65.0,64335.0,2021-05-25 12:00:00,,invalid_email.com,50.635
756,CUST1000,Aman,male,20.0,33725.0,2021-05-12 00:00:00,Chennai,user0@gmail.com,60.56
757,CUST1962,Sneha,male,10.0,5000.0,2021-10-04 00:00:00,Mumbai,user962@gmail.com,34.29
758,CUST1833,Aman,44,44.0,33725.0,2022-06-09 00:00:00,,user833@gmail.com,50.635
760,CUST1870,Rahul,female,24.0,33725.0,2021-06-24 00:00:00,Delhi,invalid_email.com,50.635
761,CUST1377,Neha,female,27.0,42520.0,2021-06-24 00:00:00,Hyd,none,50.635
762,CUST1728,Aman,male,44.0,33725.0,2022-03-24 00:00:00,Bangalore,user728@gmail.com,50.635
763,CUST1109,Rahul,female,44.0,56608.0,2022-01-13 00:00:00,Hyd,none,21.28
764,CUST1095,Priya,male,10.0,47527.0,2021-05-25 12:00:00,,user95@gmail.com,1.02
765,CUST1040,Ali,male,44.0,33725.0,2021-05-25 12:00:00,Kolkata,none,50.635
766,CUST1960,Sara,male,44.0,35244.0,2021-05-25 12:00:00,Mumbai,user960@gmail.com,50.635
767,CUST1686,Rahul,female,44.0,32954.0,2021-05-25 12:00:00,Kolkata,invalid_email.com,50.635
768,CUST1102,Neha,44,44.0,33725.0,2021-05-25 12:00:00,Mumbai,user102@gmail.com,50.635
769,CUST1979,Aman,female,33.0,5000.0,2021-05-12 00:00:00,Kolkata,user979@gmail.com,50.635
770,CUST1491,Sneha,male,44.0,33725.0,2022-01-13 00:00:00,Kolkata,user491@gmail.com,50.635
771,CUST1738,Sara,male,59.0,59188.0,2020-04-13 00:00:00,Kolkata,invalid_email.com,50.635
772,CUST1444,Sara,female,10.0,68235.0,2021-05-25 12:00:00,Hyd,none,50.635
773,CUST1412,John,male,21.0,64139.0,2022-01-27 00:00:00,Kolkata,user412@gmail.com,50.635
774,CUST1983,Rahul,44,34.0,5000.0,2022-09-07 00:00:00,,user983@gmail.com,50.635
775,CUST1851,Aman,female,44.0,5000.0,2021-05-12 00:00:00,Mumbai,user851@gmail.com,40.11
776,CUST1376,John,male,44.0,33538.0,2021-05-12 00:00:00,Kolkata,none,50.635
777,CUST1426,Aman,44,46.0,33725.0,2021-05-12 00:00:00,Bangalore,user426@gmail.com,50.635
778,CUST1858,Ali,female,10.0,58245.0,2021-05-12 00:00:00,Delhi,invalid_email.com,50.635
779,CUST1780,Rahul,male,44.0,5000.0,2021-05-12 00:00:00,Delhi,none,34.19
780,CUST1860,ali123,male,44.0,5000.0,2020-12-26 00:00:00,Chennai,user860@gmail.com,50.635
781,CUST1805,Sara,female,10.0,33725.0,2022-01-13 00:00:00,Kolkata,none,50.635
782,CUST1244,Sara,44,44.0,5000.0,2022-01-13 00:00:00,,invalid_email.com,56.89
783,CUST1406,Sneha,female,44.0,63961.0,2022-01-13 00:00:00,Delhi,user406@gmail.com,50.635
784,CUST1658,Sara,male,44.0,33725.0,2021-05-12 00:00:00,,none,50.635
785,CUST1290,Aman,male,10.0,68268.0,2021-05-12 00:00:00,,user290@gmail.com,38.42
786,CUST1770,Sara,male,44.0,33725.0,2022-01-13 00:00:00,Hyd,user770@gmail.com,50.635
787,CUST1864,Neha,male,10.0,33725.0,2020-04-07 00:00:00,Kolkata,none,50.635
788,CUST1314,Neha,male,22.0,5000.0,2022-03-19 00:00:00,Delhi,none,50.635
789,CUST1066,Sneha,44,10.0,37432.0,2021-05-25 12:00:00,,user66@gmail.com,50.635
790,CUST1486,Sneha,female,44.0,33725.0,2022-01-13 00:00:00,Mumbai,none,24.41
791,CUST1865,john123,male,68.0,33725.0,2022-01-13 00:00:00,Kolkata,user865@gmail.com,50.635
792,CUST1089,Aman,male,44.0,48947.0,2021-05-25 12:00:00,Mumbai,user89@gmail.com,50.635
794,CUST1840,Priya,female,68.0,73042.0,2021-05-25 12:00:00,Delhi,user840@gmail.com,20.45
795,CUST1703,Ali,female,22.0,36758.0,2022-01-13 00:00:00,Delhi,invalid_email.com,50.635
796,CUST1152,Sneha,male,49.0,33725.0,2022-01-13 00:00:00,Delhi,user152@gmail.com,50.635
797,CUST1554,Rahul,female,44.0,5000.0,2022-01-13 00:00:00,Kolkata,none,50.635
798,CUST1568,Sneha,44,44.0,33725.0,2022-01-13 00:00:00,Kolkata,invalid_email.com,50.635
799,CUST1092,Sara,female,44.0,53531.0,2022-01-13 00:00:00,Chennai,user92@gmail.com,50.635
800,CUST1143,Ali,male,31.0,33725.0,2022-05-27 00:00:00,Hyd,user143@gmail.com,50.635
801,CUST1926,Neha,male,44.0,5000.0,2022-05-27 00:00:00,Chennai,none,50.635
802,CUST1997,sneha123,female,39.0,72002.0,2022-01-13 00:00:00,Bangalore,invalid_email.com,50.635
803,CUST1711,Neha,female,68.0,63121.0,2022-01-13 00:00:00,Chennai,none,50.635
804,CUST1970,Ali,male,35.0,53917.0,2022-01-13 00:00:00,Kolkata,user970@gmail.com,50.635
805,CUST1196,Sara,female,10.0,53109.0,2021-05-25 12:00:00,,user196@gmail.com,50.635
806,CUST1959,Priya,44,44.0,33725.0,2022-01-13 00:00:00,Kolkata,user959@gmail.com,50.635
807,CUST1869,Sara,male,40.0,65508.0,2022-01-13 00:00:00,Hyd,user869@gmail.com,50.635
808,CUST1835,Aman,male,10.0,22678.0,2021-05-12 00:00:00,Chennai,user835@gmail.com,24.02
809,CUST1818,Neha,female,44.0,94058.0,2021-05-12 00:00:00,,user818@gmail.com,50.635
810,CUST1521,Sneha,female,10.0,33725.0,2022-09-23 00:00:00,Chennai,user521@gmail.com,50.635
811,CUST1731,Sara,male,42.0,5000.0,2022-09-23 00:00:00,Bangalore,invalid_email.com,40.94
812,CUST1422,Neha,male,25.0,33725.0,2020-05-14 00:00:00,Hyd,invalid_email.com,50.635
813,CUST1395,Sneha,female,57.0,33725.0,2021-01-16 00:00:00,Chennai,user395@gmail.com,50.635
814,CUST1292,Aman,female,44.0,33725.0,2021-01-16 00:00:00,Chennai,none,59.0
815,CUST1354,Sara,44,44.0,33725.0,2021-05-12 00:00:00,,user354@gmail.com,50.635
816,CUST1227,Neha,female,10.0,33725.0,2020-04-29 00:00:00,Kolkata,user227@gmail.com,50.635
817,CUST1784,Sneha,44,30.0,5000.0,2021-05-12 00:00:00,Mumbai,user784@gmail.com,50.635
818,CUST1230,Priya,male,33.0,82733.0,2021-05-12 00:00:00,,user230@gmail.com,50.635
819,CUST1151,Aman,male,44.0,5000.0,2021-05-25 12:00:00,Kolkata,user151@gmail.com,6.19
820,CUST1085,John,44,44.0,35884.0,2022-01-13 00:00:00,Kolkata,user85@gmail.com,50.635
821,CUST1499,Aman,female,44.0,5000.0,2021-06-04 00:00:00,Kolkata,user499@gmail.com,50.635
822,CUST1240,John,male,44.0,34523.0,2022-01-13 00:00:00,Bangalore,invalid_email.com,50.635
823,CUST1068,Rahul,female,44.0,25093.0,2021-05-12 00:00:00,,user68@gmail.com,50.635
824,CUST1255,neha123,male,10.0,33725.0,2021-05-25 12:00:00,Kolkata,user255@gmail.com,50.635
825,CUST1298,Aman,male,10.0,46266.0,2021-05-25 12:00:00,Bangalore,invalid_email.com,50.635
826,CUST1326,Priya,male,53.0,33725.0,2021-07-07 00:00:00,Chennai,none,46.06
827,CUST1880,John,male,44.0,33725.0,2022-01-13 00:00:00,Mumbai,user880@gmail.com,50.635
828,CUST1317,John,male,44.0,68871.0,2021-05-12 00:00:00,Bangalore,user317@gmail.com,50.635
